program; run; cpus; duration;
mopp-2017-t3-mandelbrot-set; 9; 24; 936475
mopp-2017-t3-mandelbrot-set; 9; 28; 1031569
mopp-2017-t3-mandelbrot-set; 9; 32; 724550
mopp-2017-t3-mandelbrot-set; 9; 48; 508347
mopp-2017-t3-mandelbrot-set; 9; 56; 434854
mopp-2017-t3-mandelbrot-set; 10; 1; 17257319
mopp-2017-t3-mandelbrot-set; 10; 2; 9102433
mopp-2017-t3-mandelbrot-set; 10; 4; 5028188
mopp-2017-t3-mandelbrot-set; 10; 8; 2640477
mopp-2017-t3-mandelbrot-set; 10; 14; 1552053
mopp-2017-t3-mandelbrot-set; 10; 16; 1362059
mopp-2017-t3-mandelbrot-set; 10; 24; 935024
mopp-2017-t3-mandelbrot-set; 10; 28; 811658
mopp-2017-t3-mandelbrot-set; 10; 32; 726321
mopp-2017-t3-mandelbrot-set; 10; 48; 497815
mopp-2017-t3-mandelbrot-set; 10; 56; 436789
mopp-2017-t3-mandelbrot-set; 11; 1; 17259964
mopp-2017-t3-mandelbrot-set; 11; 2; 9072218
mopp-2017-t3-mandelbrot-set; 11; 4; 5032102
mopp-2017-t3-mandelbrot-set; 11; 8; 2642926
mopp-2017-t3-mandelbrot-set; 11; 14; 1545126
mopp-2017-t3-mandelbrot-set; 11; 16; 1368213
mopp-2017-t3-mandelbrot-set; 11; 24; 932530
mopp-2017-t3-mandelbrot-set; 11; 28; 813339
mopp-2017-t3-mandelbrot-set; 11; 32; 718269
mopp-2017-t3-mandelbrot-set; 11; 48; 508017
mopp-2017-t3-mandelbrot-set; 11; 56; 436191
mopp-2017-t3-mandelbrot-set; 12; 1; 17245210
mopp-2017-t3-mandelbrot-set; 12; 2; 9110244
mopp-2017-t3-mandelbrot-set; 12; 4; 5018275
mopp-2017-t3-mandelbrot-set; 12; 8; 2638522
mopp-2017-t3-mandelbrot-set; 12; 14; 1551591
mopp-2017-t3-mandelbrot-set; 12; 16; 1365671
mopp-2017-t3-mandelbrot-set; 12; 24; 1093124
mopp-2017-t3-mandelbrot-set; 12; 28; 820236
mopp-2017-t3-mandelbrot-set; 12; 32; 722106
mopp-2017-t3-mandelbrot-set; 12; 48; 501383
mopp-2017-t3-mandelbrot-set; 12; 56; 439181
