program; run; cpus; duration;
mopp-2018-t1-average; 12; 1; 10983338
mopp-2018-t1-average; 12; 2; 9684847
mopp-2018-t1-average; 12; 4; 4858650
mopp-2018-t1-average; 12; 8; 2631211
mopp-2018-t1-average; 12; 14; 1618711
mopp-2018-t1-average; 12; 16; 1612492
mopp-2018-t1-average; 12; 24; 1250526
mopp-2018-t1-average; 12; 28; 1140391
mopp-2018-t1-average; 12; 32; 1315043
mopp-2018-t1-average; 12; 48; 1204397
mopp-2018-t1-average; 12; 56; 1177241
